id,支付方式,押金,当前租约,剩余租约,最长可租,续租方式,分时出租
1169089,半年付（9万）,1月房租,,,,无,
1168798,1月一付,1月房租,,,,无,
1169106,年付（11.03万）,1月房租,,,,无,
1169107,半年付（2.7万）,2月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1169108,半年付（17.28万）,1月房租,,,,无,
1168804,半年付（17.99万）,2月房租,,,,无,
1168820,半年付（20.51万）,1月房租,,,,无,
1168822,年付（6万）,1月房租,,,,无,
1168572,半年付（7800元）,2月房租,,,,无,
1239399,-,-,,,,无,
1168574,年付（6万）,1月房租,,,,无,
1168654,3月一付,3月房租,,,,无,
1168649,年付（4.8万）,1月房租,,,,无,
1168666,半年付（6.48万）,1月房租,,,,无,
1168669,半年付（4.5万）,1月房租,,,,无,
1168706,半年付（3万）,1月房租,,,,无,
1168659,3月一付,1月房租,,,,无,
1168708,3月一付,2月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1168716,年付（10.8万）,1月房租,,,,无,
1168726,年付（6.72万）,1月房租,,,,无,
1168664,半年付（4.74万）,2月房租,,,,无,
1168670,半年付（10万）,10000元,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1168722,年付（12万）,2月房租,,,,无,
1168725,半年付（1.26万）,1月房租,,,,无,
1168728,半年付（1.4万）,,,,,无,
1168074,半年付（5万）,1月房租,,,,无,
1168024,年付（6.96万）,1月房租,,,,无,
1239399,-,-,,,,无,
1168033,半年付（11.5万）,2月房租,,,,无,
1168035,年付（18.96万）,1月房租,,,,无,
1168016,年付（9.6万）,2月房租,,,,无,
1168039,3月一付,1月房租,,,,无,
1168118,1月一付,1月房租,,,,无,
1168186,年付（12万）,2月房租,,,,无,
1168044,年付（30万）,2月房租,,,,无,
1168187,年付（13万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1168049,年付（3万）,1月房租,,,,无,
1168120,半年付（3.72万）,1元,,,,无,
1168188,3月一付,3月房租,,,,无,
1168069,半年付（2.4万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1168193,年付（12万）,1月房租,,,,无,
1168121,年付（36万）,3月房租,,,,无,
1168070,3月一付,1月房租,,,,无,
1168131,年付（6万）,1月房租,,,,无,
1168073,年付（7.8万）,1月房租,,,,无,
1239399,-,-,,,,无,
1168133,半年付（1.8万）,1月房租,,,,无,
1168130,年付（7.8万）,1月房租,,,,无,
1168116,年付（4.2万）,1月房租,,,,无,
1168134,年付（5.4万）,1月房租,,,,无,
1168135,年付（9.07万）,3月房租,,,,无,
1168148,年付（6000元）,1月房租,,,,无,
1168156,半年付（4.2万）,1月房租,,,,无,
1168150,年付（3.6万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1168138,年付（4800元）,1月房租,,,,无,
1168157,半年付（23.4万）,1月房租,,,,无,
1168140,年付（5.22万）,1月房租,,,,无,
1168141,年付（7.2万）,2月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1168158,3月一付,1月房租,,,,无,
1168142,年付（40万）,1月房租,,,,无,
1168160,年付（7.56万）,1月房租,,,,无,
1168143,3月一付,1月房租,,,,无,
1168144,年付（22万）,1月房租,,,,无,
1239399,-,-,,,,无,
1168145,年付（2.1万）,1月房租,,,,无,
1166509,3月一付,1月房租,,,,无,
1167459,年付（4.2万）,1月房租,,,,无,
1167507,年付（3万）,1月房租,,,,无,
1167523,半年付（15万）,1月房租,,,,无,
1167524,半年付（3.3万）,1月房租,,,,无,
1167528,半年付（15万）,1月房租,,,,无,
1167546,年付（7.35万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1167552,半年付（7.43万）,1月房租,,,,无,
1167553,年付（25万）,10000元,,,,无,
1167606,1月一付,1月房租,,,,无,
1167607,半年付（6.28万）,2月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1167928,半年付（7.8万）,1月房租,,,,无,
1167929,年付（3.5万）,1月房租,,,,无,
1166587,年付（8.64万）,1月房租,,,,无,
1166578,半年付（13.5万）,1月房租,,,,无,
1166532,半年付（4万）,1月房租,,,,无,
1239399,-,-,,,,无,
1167568,年付（6.6万）,20000元,,,,无,
1166515,年付（12万）,1月房租,,,,无,
1166514,半年付（9.48万）,1月房租,,,,无,
1167615,半年付（5.25万）,1月房租,,,,无,
1166164,半年付（45.6万）,1月房租,,,,无,
1166377,半年付（5.25万）,1月房租,,,,无,
1167626,半年付（8.64万）,3月房租,,,,无,
1166386,年付（15万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1166389,半年付（2.88万）,1月房租,,,,无,
1167627,年付（19.2万）,1月房租,,,,无,
1166393,3月一付,1月房租,,,,无,
1167630,半年付（1.25万）,2月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1167631,半年付（14.4万）,2月房租,,,,无,
1167658,年付（5.18万）,3月房租,,,,无,
1166668,年付（5.5万）,1月房租,,,,无,
1166696,半年付（8万）,1月房租,,,,无,
1166706,年付（6.6万）,1月房租,,,,无,
1239399,-,-,,,,无,
1166718,年付（8万）,,,,,无,
1167235,3月一付,1月房租,,,,无,
1167239,3月一付,1月房租,,,,无,
1167843,年付（5万）,1月房租,,,,无,
1167832,年付（8万）,1月房租,,,,无,
1167837,年付（5万）,1月房租,,,,无,
1167570,年付（13.2万）,1月房租,,,,无,
1167569,半年付（3.9万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1167416,半年付（2.1万）,1月房租,,,,无,
1167567,半年付（5.28万）,1月房租,,,,无,
1167566,3月一付,1月房租,,,,无,
1167435,半年付（30.4万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1167554,年付（6.6万）,1月房租,,,,无,
1167565,半年付（4.47万）,1月房租,,,,无,
1167460,半年付（39.01万）,1月房租,,,,无,
1167561,3月一付,1月房租,,,,无,
1167555,3月一付,1月房租,,,,无,
1239399,-,-,,,,无,
1167651,3月一付,1月房租,,,,无,
1167525,年付（7.2万）,1月房租,,,,无,
1167620,半年付（6万）,1月房租,,,,无,
1167527,半年付（15万）,3月房租,,,,无,
1167619,年付（7万）,1月房租,,,,无,
1167556,半年付（10.2万）,1月房租,,,,无,
1167609,半年付（9.48万）,1月房租,,,,无,
1167511,年付（14.64万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1167545,半年付（7.75万）,2月房租,,,,无,
1166757,年付（2.4万）,,,,,无,
1167514,3月一付,1月房租,,,,无,
1167520,半年付（21.6万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1167557,半年付（8.35万）,1月房租,,,,无,
1167547,年付（9万）,1月房租,,,,无,
1167558,半年付（28.93万）,2月房租,,,,无,
1167559,半年付（4.62万）,2月房租,,,,无,
1167617,年付（17.5万）,1月房租,,,,无,
1239399,-,-,,,,无,
1167618,半年付（7.5万）,1月房租,,,,无,
1167638,半年付（5.1万）,2月房租,,,,无,
1167639,半年付（4.5万）,1月房租,,,,无,
1167654,半年付（4.8万）,2月房租,,,,无,
1167690,半年付（99万）,2月房租,,,,无,
1167655,年付（13.99万）,1月房租,,,,无,
1167754,半年付（18.72万）,1月房租,,,,无,
1167621,3月一付,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1167656,半年付（3万）,2月房租,,,,无,
1167622,3月一付,1月房租,,,,无,
1167625,半年付（4万）,10000元,,,,无,
1167623,年付（3.6万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1167657,半年付（2.4万）,,,,,无,
1167624,半年付（9.6万）,2月房租,,,,无,
1167659,半年付（1.5万）,1月房租,,,,无,
1167652,半年付（9000元）,1月房租,,,,无,
1167653,年付（9.6万）,10000元,,,,无,
1239399,-,-,,,,无,
1167664,年付（13万）,1月房租,,,,无,
1167632,半年付（4.5万）,1月房租,,,,无,
1167665,年付（13.2万）,1月房租,,,,无,
1167677,半年付（1.8万）,1月房租,,,,无,
1167666,年付（7.8万）,1月房租,,,,无,
1167636,年付（66万）,2月房租,,,,无,
1167669,半年付（4.5万）,1月房租,,,,无,
1167637,年付（18万）,2月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1167670,半年付（10.31万）,1月房租,,,,无,
1167005,年付（7.8万）,1月房租,,,,无,
1167661,3月一付,1月房租,,,,无,
1167634,3月一付,20000元,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1167640,3月一付,2月房租,,,,无,
1167662,年付（3.6万）,1月房租,,,,无,
1167641,年付（13.2万）,1月房租,,,,无,
1167663,半年付（5.1万）,2月房租,,,,无,
1167642,年付（5.76万）,1月房租,,,,无,
1239399,-,-,,,,无,
1167635,半年付（16.2万）,2月房租,,,,无,
1167643,半年付（9万）,20000元,,,,无,
1166520,半年付（7.74万）,1月房租,,,,无,
1167644,年付（7.5万）,1月房租,,,,无,
1167645,3月一付,1月房租,,,,无,
1166528,半年付（4万）,2月房租,,,,无,
1166566,1月一付,,,,,无,
1166574,1月一付,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1166582,半年付（2.99万）,1月房租,,,,无,
1166588,年付（6万）,1月房租,,,,无,
1167019,年付（23万）,,,,,无,
1167396,半年付（14.41万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1167398,半年付（2.25万）,1月房租,,,,无,
1167387,半年付（37.24万）,6月房租,,,,无,
1167429,半年付（8.4万）,1月房租,,,,无,
1166415,半年付（4.25万）,3月房租,,,,无,
1166416,半年付（19.17万）,2月房租,,,,无,
1239399,-,-,,,,无,
1167240,年付（2.88万）,1月房租,,,,无,
1166689,3月一付,3月房租,,,,无,
1166995,半年付（1.2万）,1月房租,,,,无,
1166996,年付（11.4万）,1月房租,,,,无,
1167272,半年付（7.5万）,1月房租,,,,无,
1166694,半年付（9万）,50000元,,,,无,
1167001,3月一付,1月房租,,,,无,
1167003,半年付（7.2万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1164895,半年付（2.5万）,1月房租,,,,无,
1164913,1月一付,1月房租,,,,无,
1167004,半年付（22.68万）,1月房租,,,,无,
1166708,年付（13.2万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1167275,年付（9万）,1月房租,,,,无,
1166419,半年付（1.8万）,1月房租,,,,无,
1166519,半年付（8.1万）,1月房租,,,,无,
1166430,半年付（7.13万）,,,,,无,
1166524,年付（5.98万）,10000元,,,,无,
1239399,-,-,,,,无,
1166453,3月一付,1月房租,,,,无,
1166455,3月一付,3月房租,,,,无,
1166525,半年付（9万）,2月房租,,,,无,
1167012,3月一付,1月房租,,,,无,
1166466,半年付（4.5万）,3月房租,,,,无,
1166529,3月一付,1月房租,,,,无,
1166569,半年付（7.99万）,1月房租,,,,无,
1166573,半年付（6.6万）,,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1166530,半年付（9.99万）,,,,,无,
1166531,半年付（7.5万）,1月房租,,,,无,
1166577,半年付（5.58万）,,,,,无,
1166533,半年付（9万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1166561,年付（4.48万）,1月房租,,,,无,
1166580,半年付（28.8万）,1月房租,,,,无,
1166584,年付（9.2万）,,,,,无,
1167022,3月一付,3月房租,,,,无,
1166565,半年付（1.2万）,1月房租,,,,无,
1239399,-,-,,,,无,
1166586,3月一付,1月房租,,,,无,
1167035,3月一付,1月房租,,,,无,
1166598,半年付（64.06万）,6月房租,,,,无,
1166681,年付（36万）,1月房租,,,,无,
1166602,年付（63.94万）,,,,,无,
1166695,3月一付,1月房租,,,,无,
1166742,半年付（12万）,1月房租,,,,无,
1166698,年付（27.6万）,2月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1166755,年付（18万）,1月房租,,,,无,
1166700,半年付（1.2万）,,,,,无,
1166752,半年付（6.6万）,1月房租,,,,无,
1166701,半年付（9万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1166745,半年付（2.4万）,1月房租,,,,无,
1166765,半年付（2万）,,,,,无,
1166707,年付（8.4万）,10000元,,,,无,
1166710,年付（3万）,1月房租,,,,无,
1166711,半年付（2.1万）,,,,,无,
1239399,-,-,,,,无,
1166758,半年付（面议）,1月房租,,,,无,
1166713,半年付（4.08万）,1月房租,,,,无,
1166715,半年付（12.6万）,2月房租,,,,无,
1166468,半年付（7.8万）,40000元,,,,无,
1166441,3月一付,1月房租,,,,无,
1166442,年付（52万）,,,,,无,
1166443,年付（19.3万）,1月房租,,,,无,
1166448,年付（50.04万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1166373,半年付（3.6万）,1月房租,,,,无,
1166450,年付（8.5万）,10000元,,,,无,
1166414,3月一付,3月房租,,,,无,
1166452,年付（5.4万）,,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1166390,半年付（1.8万）,1月房租,,,,无,
1166421,年付（7.2万）,2月房租,,,,无,
1166391,半年付（4.2万）,1月房租,,,,无,
1166423,半年付（4万）,1月房租,,,,无,
1166398,年付（12万）,1月房租,,,,无,
1239399,-,-,,,,无,
1166429,半年付（4.2万）,1月房租,,,,无,
1166399,年付（1.32万）,1月房租,,,,无,
1166431,年付（14.81万）,1月房租,,,,无,
1166380,年付（1.56万）,1月房租,,,,无,
1166382,年付（3万）,1月房租,,,,无,
1163503,年付（21.39万）,3月房租,,,,无,
1166384,半年付（12万）,1月房租,,,,无,
1163507,年付（7.2万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1165662,年付（18万）,,,,,无,
1165155,年付（16.8万）,,,,,无,
1163567,半年付（4.2万）,1月房租,,,,无,
1163732,半年付（14.4万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1163598,3月一付,1月房租,,,,无,
1165173,年付（3.6万）,,,,,无,
1165467,年付（3万）,1月房租,,,,无,
1164707,年付（36.65万）,2月房租,,,,无,
1165296,3月一付,2月房租,,,,无,
1239399,-,-,,,,无,
1164903,半年付（1.5万）,1月房租,,,,无,
1165475,半年付（4200元）,,,,,无,
1165308,半年付（12.6万）,1月房租,,,,无,
1165297,半年付（13万）,1月房租,,,,无,
1164911,3月一付,1月房租,,,,无,
1165312,半年付（36.6万）,1月房租,,,,无,
1165623,年付（54万）,1月房租,,,,无,
1165317,3月一付,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1166116,年付（3.6万）,1月房租,,,,无,
1165482,半年付（2.54万）,1月房租,,,,无,
1165609,半年付（2万）,1月房租,,,,无,
1166156,年付（36万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1166162,1月一付,2月房租,,,,无,
1165647,3月一付,1月房租,,,,无,
1166137,半年付（5.4万）,1月房租,,,,无,
1166155,年付（6.5万）,1月房租,,,,无,
1165661,年付（3.86万）,1月房租,,,,无,
1239399,-,-,,,,无,
1166154,年付（14.41万）,1月房租,,,,无,
1165667,3月一付,1月房租,,,,无,
1166112,半年付（9万）,1月房租,,,,无,
1166115,半年付（4.5万）,1月房租,,,,无,
1166166,年付（6万）,1月房租,,,,无,
1166145,半年付（9.6万）,3月房租,,,,无,
1166118,3月一付,1月房租,,,,无,
1165938,年付（9.48万）,,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1166129,3月一付,1月房租,,,,无,
1165958,3月一付,2月房租,,,,无,
1166130,年付（6.84万）,2月房租,,,,无,
1165614,年付（17.64万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1166131,3月一付,1月房租,,,,无,
1166117,3月一付,1月房租,,,,无,
1166026,3月一付,2月房租,,,,无,
1165945,半年付（3万）,,,,,无,
1165617,年付（3.5万）,1月房租,,,,无,
1239399,-,-,,,,无,
1165619,3月一付,1月房租,,,,无,
1165883,年付（3.5万）,1月房租,,,,无,
1166035,年付（19.2万）,1月房租,,,,无,
1165892,年付（4.32万）,1月房租,,,,无,
1165947,半年付（5.09万）,1月房租,,,,无,
1165893,年付（5.5万）,1月房租,,,,无,
1165935,年付（14.4万）,1月房租,,,,无,
1166049,年付（2.16万）,,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1165936,年付（32.04万）,1月房租,,,,无,
1165949,年付（30万）,1月房租,,,,无,
1166095,年付（8.1万）,1月房租,,,,无,
1166072,半年付（2.1万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1165968,年付（2万）,1月房租,,,,无,
1166078,年付（9万）,1月房租,,,,无,
1165971,3月一付,2月房租,,,,无,
1165620,年付（2.52万）,1月房租,,,,无,
1165973,半年付（13.78万）,1月房租,,,,无,
1239399,-,-,,,,无,
1165621,年付（9.6万）,1月房租,,,,无,
1164611,年付（14.21万）,10000元,,,,无,
1165788,半年付（10.5万）,1月房租,,,,无,
1165981,年付（9600元）,1月房租,,,,无,
1165627,半年付（2.88万）,,,,,无,
1165857,年付（5.76万）,1月房租,,,,无,
1165854,年付（2.4万）,2000元,,,,无,
1165635,年付（20.11万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1165853,年付（8.16万）,1月房租,,,,无,
1165636,年付（3.42万）,1月房租,,,,无,
1165847,半年付（2.86万）,1月房租,,,,无,
1165637,半年付（6.6万）,,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1165844,半年付（3.24万）,1月房租,,,,无,
1165638,半年付（2.4万）,1月房租,,,,无,
1165660,年付（6万）,1月房租,,,,无,
1165639,年付（4.5万）,1月房租,,,,无,
1165665,3月一付,3月房租,,,,无,
1239399,-,-,,,,无,
1165640,年付（13.2万）,1月房租,,,,无,
1165668,年付（15万）,1月房租,,,,无,
1164713,年付（10.2万）,5000元,,,,无,
1164708,半年付（1.5万）,1月房租,,,,无,
1164717,3月一付,1月房租,,,,无,
1165310,5月一付,1月房租,,,,无,
1165314,半年付（3.6万）,1月房租,,,,无,
1164830,年付（3.6万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1164368,年付（7.83万）,1月房租,,,,无,
1165495,1月一付,1月房租,,,,无,
1165496,10月一付,1月房租,,,,无,
1165126,半年付（12万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1165508,半年付（23.5万）,100000元,,,,无,
1165145,半年付（12.5万）,1月房租,,,,无,
1165480,3月一付,3月房租,,,,无,
1165461,年付（3.36万）,,,,,无,
1165488,年付（10万）,1月房租,,,,无,
1239399,-,-,,,,无,
1165491,年付（10.2万）,1月房租,,,,无,
1165223,半年付（8.1万）,1月房租,,,,无,
1165215,半年付（3.3万）,1月房租,,,,无,
1165224,年付（12万）,1月房租,,,,无,
1165220,半年付（3.3万）,1月房租,,,,无,
1165225,半年付（1.62万）,2000元,,,,无,
1165162,半年付（4.8万）,2月房租,,,,无,
1165236,年付（66.73万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1165166,半年付（2.75万）,2月房租,,,,无,
1165290,年付（14.4万）,,,,,无,
1165291,年付（10万）,1月房租,,,,无,
1165396,年付（5.99万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1165311,年付（15万）,1月房租,,,,无,
1165330,半年付（3.5万）,1月房租,,,,无,
1165316,年付（18万）,1月房租,,,,无,
1165338,半年付（2.4万）,1月房租,,,,无,
1165341,半年付（15.25万）,1月房租,,,,无,
1239399,-,-,,,,无,
1165344,半年付（5.99万）,,,,,无,
1165329,半年付（6.6万）,,,,,无,
1165386,年付（7.45万）,,,,,无,
1164070,半年付（1.92万）,1月房租,,,,无,
1164845,3月一付,1月房租,,,,无,
1164846,半年付（9万）,1月房租,,,,无,
1164901,半年付（6万）,2月房租,,,,无,
1164905,年付（8.88万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1165226,年付（1.8万）,1月房租,,,,无,
1165228,半年付（15万）,1月房租,,,,无,
1165229,3月一付,1月房租,,,,无,
1165231,年付（8.52万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1165233,3月一付,1月房租,,,,无,
1165234,年付（3.6万）,1月房租,,,,无,
1165246,16月一付,1月房租,,,,无,
1164997,3月一付,2月房租,,,,无,
1165008,3月一付,3月房租,,,,无,
1239399,-,-,,,,无,
1165025,3月一付,1月房租,,,,无,
1165213,半年付（6.16万）,2月房租,,,,无,
1165214,年付（6.73万）,1月房租,,,,无,
1165038,3月一付,1月房租,,,,无,
1165123,3月一付,1月房租,,,,无,
1165124,年付（8.4万）,1月房租,,,,无,
1165127,半年付（36万）,3月房租,,,,无,
1165128,半年付（8.25万）,2月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1165158,半年付（21.47万）,2月房租,,,,无,
1165159,年付（3.6万）,1月房租,,,,无,
1165160,年付（28万）,1月房租,,,,无,
1165171,年付（9.6万）,2月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1165172,半年付（4.98万）,1月房租,,,,无,
1165135,3月一付,1月房租,,,,无,
1165144,半年付（8万）,1月房租,,,,无,
1165151,年付（4.2万）,1月房租,,,,无,
1165152,年付（7.2万）,1月房租,,,,无,
1239399,-,-,,,,无,
1165036,半年付（4.2万）,2月房租,,,,无,
1160279,3月一付,1月房租,,,,无,
1164604,半年付（7.2万）,5000元,,,,无,
1164603,半年付（3.51万）,1月房租,,,,无,
1160758,3月一付,1月房租,,,,无,
1164599,3月一付,1月房租,,,,无,
1164593,半年付（45.36万）,2月房租,,,,无,
1164618,年付（7.2万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1164592,半年付（9万）,3月房租,,,,无,
1164635,年付（12万）,1月房租,,,,无,
1164565,半年付（4.2万）,1月房租,,,,无,
1164714,年付（16万）,20000元,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1164709,3月一付,1月房租,,,,无,
1165053,半年付（6.6万）,2月房租,,,,无,
1165057,3月一付,1月房租,,,,无,
1164844,年付（6.6万）,1月房租,,,,无,
1165055,半年付（2.4万）,1月房租,,,,无,
1239399,-,-,,,,无,
1160962,年付（15.6万）,1月房租,,,,无,
1161090,1月一付,30000元,,,,无,
1165048,年付（3万）,1月房租,,,,无,
1165023,1月一付,1月房租,,,,无,
1161280,年付（13.2万）,3月房租,,,,无,
1165026,半年付（1.5万）,1月房租,,,,无,
1165044,1月一付,30000元,,,,无,
1162159,年付（3.6万）,,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1165041,3月一付,1月房租,,,,无,
1165028,3月一付,1月房租,,,,无,
1165062,年付（4.5万）,1月房租,,,,无,
1165029,半年付（3.5万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1165039,半年付（3万）,10000元,,,,无,
1165073,半年付（7.2万）,1月房租,,,,无,
1165014,3月一付,1月房租,,,,无,
1164996,年付（15.55万）,1月房租,,,,无,
1164090,年付（7.92万）,1月房租,,,,无,
1239399,-,-,,,,无,
1165021,年付（5.82万）,1月房租,,,,无,
1164092,半年付（3万）,1月房租,,,,无,
1164891,年付（3万）,1月房租,,,,无,
1161679,半年付（24万）,1月房租,,,,无,
1164744,半年付（3.3万）,1月房租,,,,无,
1161693,年付（2.5万）,1元,,,,无,
1164746,3月一付,1月房租,,,,无,
1164785,年付（36万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1163916,年付（7.2万）,20000元,,,,无,
1164786,3月一付,1月房租,,,,无,
1163623,半年付（3.75万）,1月房租,,,,无,
1163929,年付（15万）,3月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1164878,年付（3万）,1月房租,,,,无,
1163644,3月一付,1月房租,,,,无,
1163667,半年付（5.35万）,1月房租,,,,无,
1164182,年付（27.6万）,1月房租,,,,无,
1163683,年付（5.76万）,2月房租,,,,无,
1239399,-,-,,,,无,
1164190,半年付（1.75万）,1月房租,,,,无,
1163730,半年付（9000元）,1月房租,,,,无,
1164456,半年付（2.4万）,1月房租,,,,无,
1164069,3月一付,1月房租,,,,无,
1163731,3月一付,1月房租,,,,无,
1164010,半年付（3.6万）,1月房租,,,,无,
1164006,半年付（1.5万）,1月房租,,,,无,
1163850,年付（2.88万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1164574,半年付（4万）,50000元,,,,无,
1164898,年付（9.79万）,1月房租,,,,无,
1164880,年付（12万）,1月房租,,,,无,
1164583,年付（32万）,30000元,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1164205,半年付（3万）,1月房租,,,,无,
1164211,年付（5万）,1月房租,,,,无,
1164587,半年付（1.5万）,2月房租,,,,无,
1164869,半年付（9.55万）,1月房租,,,,无,
1164213,3月一付,1月房租,,,,无,
1239399,-,-,,,,无,
1164373,3月一付,1月房租,,,,无,
1164718,1月一付,1月房租,,,,无,
1164609,半年付（4.5万）,2月房租,,,,无,
1164721,半年付（4.86万）,1月房租,,,,无,
1164722,半年付（7.5万）,1月房租,,,,无,
1164747,年付（7.2万）,1月房租,,,,无,
1164727,半年付（4万）,1月房租,,,,无,
1164729,年付（10万）,,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1164748,年付（5.45万）,1月房租,,,,无,
1164765,年付（6.8万）,1月房租,,,,无,
1164730,半年付（2.63万）,1月房租,,,,无,
1164767,半年付（2.52万）,,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1164731,3月一付,3月房租,,,,无,
1164076,年付（4.56万）,2000元,,,,无,
1164787,半年付（2.4万）,,,,,无,
1164089,半年付（2.58万）,1月房租,,,,无,
1164093,年付（42万）,,,,,无,
1239399,-,-,,,,无,
1164103,年付（1.2万）,1月房租,,,,无,
1164607,年付（8万）,1月房租,,,,无,
1164361,年付（8万）,10000元,,,,无,
1164613,半年付（4.98万）,1月房租,,,,无,
1164614,3月一付,1月房租,,,,无,
1163948,半年付（10.8万）,2月房租,,,,无,
1164419,年付（10.8万）,1月房租,,,,无,
1164616,半年付（7800元）,3月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1164423,半年付（1.5万）,1月房租,,,,无,
1164057,年付（3.6万）,,,,,无,
1164072,半年付（2.7万）,5000元,,,,无,
1164431,半年付（4.5万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1164629,1月一付,,,,,无,
1164639,年付（28.56万）,1月房租,,,,无,
1163893,年付（6万）,10000元,,,,无,
1164222,半年付（4.5万）,20000元,,,,无,
1164575,半年付（4.2万）,1月房租,,,,无,
1239399,-,-,,,,无,
1164576,3月一付,1月房租,,,,无,
1164238,半年付（3万）,1月房租,,,,无,
1164239,半年付（9万）,2月房租,,,,无,
1164585,年付（6万）,2月房租,,,,无,
1164243,年付（3.6万）,2月房租,,,,无,
1164584,年付（6万）,1月房租,,,,无,
1164434,半年付（3万）,1月房租,,,,无,
1164451,半年付（2.1万）,2月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1164372,年付（39.6万）,,,,,无,
1164454,年付（7.8万）,1月房租,,,,无,
1164455,年付（6.6万）,,,,,无,
1164080,半年付（1.86万）,,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1164376,年付（6.6万）,,,,,无,
1164380,年付（8.5万）,1月房租,,,,无,
1164085,年付（17.4万）,,,,,无,
1164383,年付（27.6万）,,,,,无,
1164391,年付（89.64万）,2月房租,,,,无,
1239399,-,-,,,,无,
1164095,年付（3.24万）,,,,,无,
1164393,年付（28.98万）,2月房租,,,,无,
1164101,3月一付,3月房租,,,,无,
1164199,半年付（11.4万）,1月房租,,,,无,
1164102,年付（5.6万）,,,,,无,
1164105,年付（6万）,,,,,无,
1164188,3月一付,,,,,无,
1164109,年付（50万）,,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1164189,年付（3.6万）,2月房租,,,,无,
